lemma,sense_source,sense_target,semantic_relationship,pos
egér," 〈emberi v. állati test vmely csomószerű képződményének, ill. (kórosan) duzzadt szervének megnevezéseként〉"," A ló testén, kül. a nyakán, torkában v. füle tövén keletkezett duzzanat, daganat, gümő",broader,noun
ahajt," a szövegkörnyezetben v. rámutatással megjelölt helyen, ott (azon a helyen)"," Ott, amott, a szóban forgó helyen v. annak tájékán",exact,demonstrative adverb
ahajt," azonnal, rögvest, azon nyomban, ritk. imént"," Azonnal, mindjárt.",broader,demonstrative adverb
ahán," hirtelen észrevevés, ráeszmélés, felismerés kif-ére", <Hirtelen felvillanó gondolat közlését bevezető szóként.>,exact,interjection
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind, A vele bevezetett jelzői mellékmondatban közelebbről meghatározott v. jellemzett s a főmondatban gyak. mutató szóval jelzett személy,broader,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind," A vele bevezetett jelzői mellékmondatban közelebbről meghatározott, megjelölt állat, tárgy, dolog",broader,relative pronoun
aki," nem valódi alárendelésben (ksz-val kapcsolt) ez, az mut nm, ill. ő szem nm helyett"," <Nem valóságos jelzői mellékmondatban, amelynek cselekménye később következik be v. ellentétet fejez ki, mutató névmás h.>",exact,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind," A vele bevezetett alanyi, tárgyi, határozói mellékmondatban közelebbről meghatározott, olykor a főmondatban mutató névmással megjelölt személy",exact,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind," Olyan jellegű személy, amilyet a vele bevezetett mellékmondat tartalma jellemez",exact,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind, <Személyragos alakban:> aki; vmely vele kapcsolatos személy,exact,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind," Aki csak: mindenki, aki egyáltalán",exact,relative pronoun
aki," <más von nm v. hsz előtt, általánosító értelemben:> minden egyes személy, mindenki, ki-ki"," <Más vonatkozó névmással v. határozóval kapcs., általánosító értelemben:> minden egyes személy; mindenki; ki-ki",exact,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind," <Szitkozódásban, a főmondat elhallgatásával.>",exact,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind," Amely, amelyik",narrower,relative pronoun
aki, a vele kapcsolt mellékmondatban megjelölt személyek mind, (általánosító értelmű kifejezésben) Aki … csak: ahány … (a szóban forgó személyek közül) csak … mind …,exact,relative pronoun
alacsony, függőleges irányban (aránylag) kicsi, Függőleges irányban viszonylag nem nagy v. a szokottnál kisebb méretű; nem magas,broader,adjective
alacsony, függőleges irányban (aránylag) kicsi, Az átlagosnál kisebb <termet>,broader,adjective
alacsony, függőleges irányban (aránylag) kicsi, Ilyen termetű <személy>,broader,adjective
alacsony," (viszonylag) lapos, sík <terület, város>", A föld felszínétől v. vminek a szintjétől aránylag kis távolságban levő,exact,adjective
alacsony," csekély, kevés, kicsi <mennyiség, érték stb.>"," Az átlagosnál kisebb <összeg, mennyiség>",exact,adjective
alacsony," (minőségét tekintve) a kívánt mértéket el nem érő, ill. annál kisebb fokú, mértékű", A kívánt mértéket el nem érő <színvonal>,broader,adjective
alacsony," (minőségét tekintve) a kívánt mértéket el nem érő, ill. annál kisebb fokú, mértékű"," <Vmilyen mértékkel mért folyamatról, helyzetről, állapotról szólva:> kis mértékű, kisebb fokú",broader,adjective
alacsony," társadalmi, anyagi v. műveltségi tekintetben hátrányos, kevésbé megbecsült, kedvezőtlen <helyzet, sors stb.>"," Anyagi tekintetben szűkös, szegényes <társadalmi helyzet>",broader,adjective
alacsony," alsóbb rendű, alárendelt helyzetű"," Alacsony néposztály, népréteg: szűkös anyagi körülmények közt, kezdetlegesebb műveltségi fokon élő n., n.",exact,adjective
alacsony," társadalmi, anyagi v. műveltségi tekintetben hátrányos, kevésbé megbecsült, kedvezőtlen <helyzet, sors stb.>", Alacsony származás: <osztálytársadalomban> az uralkodó osztálytól megvetett társadalmi rétegből való sz.,exact,adjective
alacsony," ilyen helyzetű, sorsú <személy, csoport>", Ilyen származású <személy>,exact,adjective
alacsony, <rangsorban> alsóbb szinten álló, Ilyen rangú <személy>,exact,adjective
alacsony," (erkölcsileg) megvetendő, hitvány, alantas <cselekedet, magatartás, érzés stb.>"," Finomabb erkölcsi érzék híján való, nemesebb dolgok iránt érzéketlen <lelkület>",broader,adjective
alacsony, ilyen <személy>," Aljas, alávaló, becstelen <személy>",exact,adjective
alacsony," közönséges, alantas <dolog>"," Erkölcsileg emelkedett, nemesen érző és gondolkodó emberhez nem méltó, megvetendő <cselekvés, érzés>",exact,adjective
alul," függőleges irányban lent, alacsonyan, a földhöz közelebbi részen, ill. vminek a lent levő, (leg)alsó végén, szélén"," <Függőleges helyzetű tárgyon v. ilyen módon rendezett tárgyak együttesében:> a földhöz közelebbi végén v. ahhoz közel, a feljebb levő részekkel szemben",exact,adverb
alul," függőleges irányban lent, alacsonyan, a földhöz közelebbi részen, ill. vminek a lent levő, (leg)alsó végén, szélén"," <Írott, nyomtatott szövegben v. ábrázolásban:> a lap végén v. ahhoz közel",related,adverb
alul," társadalmi, anyagi v. műveltségi tekintetben kedvezőtlen(ebb) helyzetben", Alul van: más valaki fölébe kerekedett,broader,adverb
alul," <fejlődési sorban, értékrendben, rangsorban stb.:> a (leg)alsó szinten"," <Bizonyos elv szerint rendezett sorban, együttesben:> a fő helytől legtávolabb",related,adverb
alul," társadalmi, anyagi v. műveltségi tekintetben kedvezőtlen(ebb) helyzetben", Alulról emelkedett fel: alacsonyabb társadalmi helyzetből jutott magasabb körbe,broader,adverb
alul," függőleges irányban lent, alacsonyan, a földhöz közelebbi részen, ill. vminek a lent levő, (leg)alsó végén, szélén"," Alulra: alul (1, a) levő helyre. Alulra tedd a nagyobb könyveket!",related,adverb
alul," (vkinél, vminél) alacsony(abb)an levő helyre", A névszóban v. névmásban kifejezett személyhez v. dologhoz viszonyítva alacsonyabban,exact,conjunction
alul," a szokásosnál, a kelleténél, az elvárhatónál kisebb mértékben, fokban, ill. alacsonyabb szinten"," Vmin alul; vmely szintet, fokot el nem érve",broader,conjunction
alul," a szokásosnál, a kelleténél, az elvárhatónál kisebb mértékben, fokban, ill. alacsonyabb szinten"," <Mennyiséggel, összeggel kapcs.:> az -n ragos névszóval kifejezett mennyiségnél kisebb összegben, mértékben",broader,conjunction
alul," a szokásosnál, a kelleténél, az elvárhatónál kisebb mértékben, fokban, ill. alacsonyabb szinten"," <Meghatározott v. szokott értéket, képességet, eredményt jelentő szóval kapcs.:> annál kisebb mértékben, fokban",broader,conjunction
amoda," arra a másik helyre, abba a másik irányba, ill. az előbbivel ellentétes helyre v. irányba"," <Az oda szóval szemben mint annak hangsúlyozott, helyesbítő v. ellentétes párja:> tőlem, a beszélőtől távolabb eső másik helyre v. irányban",exact,demonstrative adverb
amoda," <az ide hsz-val együtt:> a szóban forgó dolog ellenére, ill. azt figyelmen kívül hagyva", <Az emide v. ide határozószóval szembeállítva:> a távolabbinak jelzett helyre v. irányban; oda,exact,demonstrative adverb
amoda, amott, <Rendsz. más határozóval együtt:> amott,exact,demonstrative adverb
ángy, <megszólításként is:> a testvérbáty felesége <az öcs szempontjából>," Általában közeli, idősebb férfirokon felesége <vmely rokonához való családi viszonyában; 1. személyű birtokos személyraggal megszólításként is>.",related,noun
ángy, <megszólításként is:> a testvérbáty felesége <az öcs szempontjából>, A testvérbátya felesége <az öccshöz való családi kapcsolatában>,exact,noun
ángy, <megszólításként is:> vkinek (magánál) idősebb sógornője," Tág. ért. sógornő, sógorasszony",exact,noun
ángy," <megszólításként is:> idősebb asszonyrokon, kül. nagybácsi felesége"," Idősebb rokon, kül. nagybácsi felesége <fiatalabb rokonához való kapcsolatát tekintve>",broader,noun
ángy," <megszólításként is:> idősebb asszonyrokon, kül. nagybácsi felesége"," Idősebb, közeli rokon asszony <fiatalabb rokonához való kapcsolatát tekintve>.",broader,noun
ántiját, bosszúság v. csodálkozás kif-ére az Antikrisztusát szó használata helyett, <Enyhe bosszúság kifejezésére.>,broader,interjection
árnyékol," árnyékba von, sötétbe borít vmit", Árnyékba (1) borít vmit,related,verb
árnyékol," árnyékba von, sötétbe borít vmit"," Árnyékba von, erős fény elől takar, véd vmit",exact,verb
árnyékol," <rajzot, festményt> sűrű vonalkázással, satírozással, ill. sötétebb színezéssel térhatásúvá tesz<syn>árnyékoz"," <Rajzot, képet, ill. azon vmely árnyékos, homályos részt> sűrűbb vonalazással v. sötétebb festékkel jelölve kidolgoz; árnyal",exact,verb
árnyékol," villamos v. elektromágneses hatásoktól, káros sugárzástól véd, szigetel vmit"," <Híradástechnikai készüléket> egyes alkatrészek (pl. tekercsek) egymásra való zavaró hatásától vagy külső elektromágneses terek hatásától fémlemezek, fémdobozok, árnyékoló serlegek alkalmazásával vmilyen mértékben mentesít",exact,verb
árnyékol," árnyékba von, sötétbe borít vmit"," <Lámpa burája, ernyője> bizonyos irányban megszünteti v. csökkenti a fény sugárzását",broader,verb
árnyékol, <ökölvívó> árnyékbokszolást végez, <Edzését végző ökölvívó> az ütéseket ellenfél és segédeszköz nélkül gyakorolja.,exact,verb
ásványvíz," az átlagosnál több oldott vegyi anyagot tartalmazó, ill. ilyen anyaggal dúsított (gyógyhatású forrás)víz"," Az a forrásvíz, amelyet többnyire magas hőfoka, gáztartalma, ill. szénsavban, sókban való gazdagsága, gyakran pedig e tulajdonságok összessége különböztet meg a közönséges ivóvíztől és tesz rendsz. gyógyhatásúvá",broader,noun
ásványvíz," az átlagosnál több oldott vegyi anyagot tartalmazó, ill. ilyen anyaggal dúsított (gyógyhatású forrás)víz"," Közönséges ivóvíz, amelyet szénsavval v. gyógyító hatású ásványi anyaggal telítenek",broader,noun
ásványvíz," az átlagosnál több oldott vegyi anyagot tartalmazó, ill. ilyen anyaggal dúsított (gyógyhatású forrás)víz"," Ez mint palackozott v. kimért üdítő hatású ital, fogyasztási cikk",broader,noun
atom," az anyagot alkotó kémiai elemek vegyi úton tovább nem osztható legkisebb alkotórésze, melynek kémiai tulajdonságai megegyeznek az eleméivel"," Az anyagot alkotó kémiai elem(ek) legkisebb, magból s elektronokból álló része, melyben az elem minden i és kémiai tulajdonsága még megtalálható",exact,noun
atom, ilyen mennyiségű," <Vmely elemből> annyi, amennyi abból egy atomot alkot",exact,noun
atom," radioaktív anyag, ill. atomenergia, atomerő", Atomenergia,broader,noun
atom," apró, parányi rész, kis darab"," Vminek igen kis része, vmiből igen kicsi mennyiség",exact,noun
atom," atombomba, atomfegyver, atomháború"," Atombomba, atomfegyver",exact,noun
áttelefonál, telefonon átszól vhova v. vkinek, Áttelefonál vhova: vmely nem nagyon távoli helyre telefonál,exact,verb
áttelefonál, így áthív vkit," Áttelefonál vkit: telefonon áthív vkit kül. azért, hogy rendelkezzék vele v. felvilágosítást, tájékoztatást kérjen tőle",exact,verb
bír," <súlyt, terhe(lés)t> szilárdsága, ill. ereje révén képes tartani, mozgatni v. vinni, elbír, megbír vmit"," Van ereje ahhoz, hogy vmely terhet tartson, viseljen, hordjon, v. vmit elviseljen, kiálljon, vmit (el)végezzen.",related,verb
bír," <súlyt, terhe(lés)t> szilárdsága, ill. ereje révén képes tartani, mozgatni v. vinni, elbír, megbír vmit"," <Súlyt, terhet> tartani v. vinni képes",exact,verb
bír," <huzamosabb ideig tartó, ill. a szokásosnál nagyobb fizikai, anyagi, lelki stb. megterhelést> győz vmivel"," Nem bírja vminek a súlyát, terhét: nem képes hordozni, elviselni vmit",broader,verb
bír," <huzamosabb ideig tartó, ill. a szokásosnál nagyobb fizikai, anyagi, lelki stb. megterhelést> győz vmivel"," Képes elviselni, kiállani, elszenvedni vmit; kibír, elbír vmit",narrower,verb
bír," <élőlény (szervezetének vmely része) kedvezőtlen, ártalmas körülményt> képes fiziológiai károsodás nélkül elviselni"," sokat tud inni anélkül, hogy megártana neki; jó ivó",broader,verb
bír," ereje, képessége van, tud <(el)végezni, (meg)tenni vmit>"," Képessége, ereje van <vmit végezni v. fizetni>; képes rá, győzi",exact,verb
bír," <huzamosabb ideig tartó, ill. a szokásosnál nagyobb fizikai, anyagi, lelki stb. megterhelést> győz vmivel"," Bírja vmivel; vmit bír vmivel: vmiből elege van neki ahhoz, hogy vmely cselekvést, erőfeszítést végezni, folytatni tudjon",related,verb
bír," <használati tárgy (anyaga v. alkatrésze)> ép, használható állapotban marad, nem megy tönkre"," Még bírja (egy darabig): még használható, még tart egy darabig",exact,verb
bír," <élőlény> életben van, ill. tartható"," Nem sokáig bírja már: hamarosan meg fog halni, <állat> el fog pusztulni.",exact,verb
bír," kellő ereje, hatalma van ahhoz, hogy megfékezzen, féken tartson v. legyűrjön, ill. irányítson v. vmire kényszerítsen vkit, vmit"," Kellő ereje, hatalma van ahhoz, hogy vkit, vmit megfékezzen, féken tartson, vele megbirkózzék, v. vkit rávegyen vmire.",related,verb
bír," kellő ereje, hatalma van ahhoz, hogy megfékezzen, féken tartson v. legyűrjön, ill. irányítson v. vmire kényszerítsen vkit, vmit"," Bír vkivel, vmivel: meg tud fékezni, kordában tud tartani vkit, vmit",exact,verb
bír," <feladattal, teendővel stb.> képes megbirkózni, el tudja végezni, boldogul vele"," <Feladattal, teendővel> meg tud küzdeni; el tudja végezni",exact,verb
bír," arra késztet vkit v. vmit, hogy (meg)tegyen vmit, rávesz, rábír vkit v. vmit vmire"," Vkit vmire bír: vkit arra késztet, hogy tegyen vmit; rávesz, rábír, rábeszél vkit vmire",exact,verb
bír," hatalmában tart, ural vmit, es. vkit"," Vkit, vmit vmely módon hatalmában, birtokában tart, birtokol.",exact,verb
bír," <vki (vmely) test(rész)ét> képes megfelelően használni, irányítani"," Bírja: <vmely testrészét> tudja használni, mozgatni",exact,verb
bír," jó anyagi körülmények között él, tehetős"," (Jól) bírja magát: a) jó erőben van. | b) jó anyagi körülmények között él, tehetős",narrower,verb
